step,intervened_set,relative_hv_improvement,previous_hv,current_hv,cost
68,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
69,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
70,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
71,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
72,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
73,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
74,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
75,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
76,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
77,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
78,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
79,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
80,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
81,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
82,X11X12,0.0,5371344150.662344,5371344150.662344,5.0
83,X11X12,0.011026275505980232,5371344150.662344,5430570071.104982,5.0
84,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
85,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
86,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
87,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
88,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
89,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
90,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
91,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
92,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
93,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
94,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
95,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
96,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
97,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
98,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
99,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
100,X11X12,0.0,5430570071.104982,5430570071.104982,5.0
